1,64,83,821,1021,0,0,0,0,0
1,65,78,823,1024,0,0,0,0,0
1,66,79,824,1024,0,0,0,0,0
1,67,79,825,1024,0,0,0,0,0
1,68,81,825,1022,0,0,0,0,0
1,69,82,824,1023,0,0,0,0,0
1,70,81,824,1023,0,0,0,0,0
1,71,78,828,1022,0,0,0,0,0
1,72,77,827,1023,0,0,0,0,0
1,73,80,828,1023,0,0,0,0,0
1,74,81,827,1024,0,0,0,0,0
1,75,84,824,1025,0,0,0,0,0
1,76,82,824,1026,0,0,0,0,0
1,77,81,825,1027,0,0,0,0,0
1,78,81,824,1027,0,0,0,0,0
1,79,80,823,1027,0,0,0,0,0
1,80,79,823,1027,0,0,0,0,0
1,81,80,823,1028,0,0,0,0,0
1,82,80,824,1028,0,0,0,0,0
1,83,79,826,1028,0,0,0,0,0
1,84,77,825,1028,0,0,0,0,0
1,85,79,825,1028,0,0,0,0,0
1,86,80,824,1029,0,0,0,0,0
1,87,82,823,1030,0,0,0,0,0
1,88,85,822,1029,0,0,0,0,0
1,89,84,822,1029,0,0,0,0,0
1,90,84,822,1029,0,0,0,0,0
1,91,85,822,1030,0,0,0,0,0
1,92,83,824,1030,0,0,0,0,0
1,93,86,823,1028,0,0,0,0,0
1,94,82,826,1029,0,0,0,0,0
1,95,83,828,1029,0,0,0,0,0
1,96,82,830,1029,0,0,0,0,0
1,97,81,828,1028,0,0,0,0,0
1,98,82,828,1028,0,0,0,0,0
1,99,79,829,1031,0,0,0,0,0
1,100,80,829,1031,0,0,0,0,0
1,101,79,828,1032,0,0,0,0,0
1,102,80,826,1033,0,0,0,0,0
1,103,80,824,1034,0,0,0,0,0
1,104,81,825,1033,0,0,0,0,0
1,105,83,823,1033,0,0,0,0,0
1,106,81,826,1033,0,0,0,0,0
1,107,83,827,1033,0,0,0,0,0
1,108,84,824,1034,0,0,0,0,0
1,109,84,826,1035,0,0,0,0,0
1,110,85,826,1035,0,0,0,0,0
1,111,80,825,1039,0,0,0,0,0
1,112,83,822,1041,0,0,0,0,0
1,113,84,820,1042,0,0,0,0,0
1,114,84,818,1042,0,0,0,0,0
1,115,83,819,1042,0,0,0,0,0
1,116,85,819,1041,0,0,0,0,0
1,117,83,819,1042,0,0,0,0,0
1,118,85,818,1042,0,0,0,0,0
1,119,83,818,1044,0,0,0,0,0
1,120,84,815,1046,0,0,0,0,0
1,121,84,816,1046,0,0,0,0,0
1,122,83,818,1045,0,0,0,0,0
1,123,84,818,1043,0,0,0,0,0
1,124,83,818,1043,0,0,0,0,0
1,125,83,818,1042,0,0,0,0,0
1,126,84,815,1044,0,0,0,0,0
1,127,84,815,1045,0,0,0,0,0
1,128,84,814,1045,0,0,0,0,0
1,129,82,815,1045,0,0,0,0,0
1,130,81,816,1045,0,0,0,0,0
1,131,83,815,1045,0,0,0,0,0
1,132,82,814,1046,0,0,0,0,0
1,133,82,815,1046,0,0,0,0,0
1,134,80,819,1046,0,0,0,0,0
1,135,81,820,1046,0,0,0,0,0
1,136,79,822,1046,0,0,0,0,0
1,137,81,822,1046,0,0,0,0,0
1,138,82,819,1050,0,0,0,0,0
1,139,81,819,1050,0,0,0,0,0
1,140,81,818,1049,0,0,0,0,0
1,141,82,817,1049,0,0,0,0,0
1,142,83,817,1050,0,0,0,0,0
1,143,81,818,1049,0,0,0,0,0
1,144,81,817,1051,0,0,0,0,0
1,145,84,817,1050,0,0,0,0,0
1,146,83,817,1051,0,0,0,0,0
1,147,82,817,1050,0,0,0,0,0
1,148,82,818,1051,0,0,0,0,0
1,149,82,819,1051,0,0,0,0,0
1,150,82,819,1049,0,0,0,0,0
1,151,83,818,1049,0,0,0,0,0
1,152,82,818,1049,0,0,0,0,0
1,153,82,817,1048,0,0,0,0,0
1,154,82,814,1051,0,0,0,0,0
1,155,82,814,1049,0,0,0,0,0
1,156,80,817,1048,0,0,0,0,0
1,157,80,818,1048,0,0,0,0,0
1,158,81,818,1048,0,0,0,0,0
1,159,81,817,1050,0,0,0,0,0
1,160,81,817,1051,0,0,0,0,0
1,161,79,819,1052,0,0,0,0,0
1,162,78,818,1053,0,0,0,0,0
1,163,78,818,1053,0,0,0,0,0
1,164,78,817,1053,0,0,0,0,0
1,165,78,817,1054,0,0,0,0,0
1,166,77,818,1054,0,0,0,0,0
1,167,78,819,1053,0,0,0,0,0
1,168,75,819,1055,0,0,0,0,0
1,169,74,819,1055,0,0,0,0,0
1,170,71,820,1056,0,0,0,0,0
1,171,71,821,1057,0,0,0,0,0
1,172,71,818,1059,0,0,0,0,0
1,173,69,820,1058,0,0,0,0,0
1,174,68,821,1058,0,0,0,0,0
1,175,71,820,1060,0,0,0,0,0
1,176,73,818,1058,0,0,0,0,0
1,177,71,819,1058,0,0,0,0,0
1,178,72,818,1055,0,0,0,0,0
1,179,71,819,1054,0,0,0,0,0
1,180,72,818,1054,0,0,0,0,0
1,181,72,818,1053,0,0,0,0,0
1,182,75,817,1054,0,0,0,0,0
1,183,75,817,1055,0,0,0,0,0
1,184,74,816,1057,0,0,0,0,0
1,185,75,812,1059,0,0,0,0,0
1,186,76,810,1060,0,0,0,0,0
1,187,79,809,1059,0,0,0,0,0
1,188,80,809,1058,0,0,0,0,0
1,189,81,810,1058,0,0,0,0,0
1,190,83,810,1058,0,0,0,0,0
1,191,84,807,1060,0,0,0,0,0
1,192,83,809,1059,0,0,0,0,0
1,193,83,808,1059,0,0,0,0,0
1,194,84,805,1060,0,0,0,0,0
1,195,83,807,1060,0,0,0,0,0
1,196,83,809,1057,0,0,0,0,0
1,197,85,810,1056,0,0,0,0,0
1,198,84,810,1056,0,0,0,0,0
1,199,82,811,1057,0,0,0,0,0
1,200,82,810,1055,0,0,0,0,0
1,201,83,806,1056,0,0,0,0,0
1,202,83,805,1057,0,0,0,0,0
1,203,82,807,1056,0,0,0,0,0
1,204,84,807,1055,0,0,0,0,0
1,205,85,804,1055,0,0,0,0,0
1,206,84,806,1054,0,0,0,0,0
1,207,83,805,1053,0,0,0,0,0
1,208,85,804,1054,0,0,0,0,0
1,209,84,806,1052,0,0,0,0,0
1,210,83,806,1054,0,0,0,0,0
1,211,85,807,1050,0,0,0,0,0
1,212,83,807,1049,0,0,0,0,0
1,213,82,809,1047,0,0,0,0,0
1,214,83,808,1047,0,0,0,0,0
1,215,82,807,1048,0,0,0,0,0
1,216,82,806,1050,0,0,0,0,0
1,217,81,806,1050,0,0,0,0,0
1,218,80,809,1047,0,0,0,0,0
1,219,79,809,1047,0,0,0,0,0
1,220,79,807,1049,0,0,0,0,0
1,221,82,805,1051,0,0,0,0,0
1,222,83,806,1050,0,0,0,0,0
1,223,84,806,1050,0,0,0,0,0
1,224,83,805,1052,0,0,0,0,0
1,225,84,804,1052,0,0,0,0,0
1,226,85,805,1051,0,0,0,0,0
1,227,84,805,1052,0,0,0,0,0
1,228,82,805,1053,0,0,0,0,0
1,229,83,805,1050,0,0,0,0,0
1,230,83,804,1049,0,0,0,0,0
1,231,85,801,1049,0,0,0,0,0
1,232,83,803,1048,0,0,0,0,0
1,233,84,802,1046,0,0,0,0,0
1,234,84,803,1046,0,0,0,0,0
1,235,85,802,1046,0,0,0,0,0
1,236,82,803,1048,0,0,0,0,0
1,237,81,805,1047,0,0,0,0,0
1,238,83,805,1047,0,0,0,0,0
1,239,82,806,1047,0,0,0,0,0
1,240,81,807,1046,0,0,0,0,0
1,241,79,808,1047,0,0,0,0,0
1,242,79,807,1047,0,0,0,0,0
1,243,75,810,1046,0,0,0,0,0
1,244,76,810,1047,0,0,0,0,0
1,245,78,808,1048,0,0,0,0,0
1,246,80,807,1047,0,0,0,0,0
1,247,81,807,1048,0,0,0,0,0
1,248,79,809,1050,0,0,0,0,0
1,249,78,808,1051,0,0,0,0,0
1,250,79,809,1052,0,0,0,0,0
1,251,78,809,1052,0,0,0,0,0
1,252,80,809,1052,0,0,0,0,0
1,253,82,810,1049,0,0,0,0,0
1,254,82,809,1051,0,0,0,0,0
1,255,80,810,1052,0,0,0,0,0
1,256,79,809,1054,0,0,0,0,0
1,257,80,810,1053,0,0,0,0,0
1,258,79,812,1052,0,0,0,0,0
1,259,78,813,1052,0,0,0,0,0
1,260,79,813,1052,0,0,0,0,0
1,261,80,810,1053,0,0,0,0,0
1,262,80,811,1050,0,0,0,0,0
1,263,81,812,1050,0,0,0,0,0
1,264,81,810,1053,0,0,0,0,0
1,265,79,811,1052,0,0,0,0,0
1,266,77,813,1050,0,0,0,0,0
1,267,76,814,1047,0,0,0,0,0
1,268,77,813,1047,0,0,0,0,0
1,269,78,813,1047,0,0,0,0,0
1,270,78,812,1049,0,0,0,0,0
1,271,78,812,1050,0,0,0,0,0
1,272,76,814,1049,0,0,0,0,0
1,273,77,812,1050,0,0,0,0,0
1,274,77,812,1048,0,0,0,0,0
1,275,77,813,1047,0,0,0,0,0
1,276,80,812,1049,0,0,0,0,0
1,277,81,812,1048,0,0,0,0,0
1,278,83,811,1048,0,0,0,0,0
1,279,81,813,1047,0,0,0,0,0
1,280,81,811,1048,0,0,0,0,0
1,281,80,812,1046,0,0,0,0,0
1,282,76,815,1044,0,0,0,0,0
1,283,74,816,1043,0,0,0,0,0
1,284,73,814,1044,0,0,0,0,0
1,285,73,812,1042,0,0,0,0,0
1,286,72,811,1043,0,0,0,0,0
1,287,70,812,1043,0,0,0,0,0
1,288,69,812,1043,0,0,0,0,0
1,289,70,811,1044,0,0,0,0,0
1,290,69,810,1043,0,0,0,0,0
1,291,69,805,1046,0,0,0,0,0
1,292,67,807,1046,0,0,0,0,0
1,293,67,806,1045,0,0,0,0,0
1,294,66,804,1047,0,0,0,0,0
1,295,70,805,1046,0,0,0,0,0
1,296,67,804,1049,0,0,0,0,0
1,297,68,804,1050,0,0,0,0,0
1,298,70,805,1050,0,0,0,0,0
1,299,68,806,1051,0,0,0,0,0
1,300,68,807,1051,0,0,0,0,0
1,301,68,806,1051,0,0,0,0,0
1,302,70,805,1051,0,0,0,0,0
1,303,70,805,1051,0,0,0,0,0
1,304,70,804,1050,0,0,0,0,0
1,305,71,806,1050,0,0,0,0,0
1,306,70,808,1049,0,0,0,0,0
1,307,68,808,1051,0,0,0,0,0
1,308,67,809,1052,0,0,0,0,0
1,309,66,811,1051,0,0,0,0,0
1,310,69,809,1052,0,0,0,0,0
1,311,67,810,1054,0,0,0,0,0
1,312,69,810,1054,0,0,0,0,0
1,313,69,811,1054,0,0,0,0,0
1,314,67,814,1052,0,0,0,0,0
1,315,66,814,1052,0,0,0,0,0
1,316,66,812,1049,0,0,0,0,0
1,317,67,811,1048,0,0,0,0,0
1,318,64,813,1047,0,0,0,0,0
1,319,62,811,1050,0,0,0,0,0
1,320,64,811,1049,0,0,0,0,0
1,321,63,811,1050,0,0,0,0,0
1,322,66,810,1049,0,0,0,0,0
1,323,66,809,1051,0,0,0,0,0
1,324,64,810,1052,0,0,0,0,0
1,325,64,809,1051,0,0,0,0,0
1,326,67,807,1049,0,0,0,0,0
1,327,68,805,1050,0,0,0,0,0
1,328,69,803,1050,0,0,0,0,0
1,329,70,803,1050,0,0,0,0,0
1,330,67,804,1050,0,0,0,0,0
1,331,68,805,1050,0,0,0,0,0
1,332,70,806,1051,0,0,0,0,0
1,333,71,805,1051,0,0,0,0,0
1,334,71,805,1048,0,0,0,0,0
1,335,70,806,1047,0,0,0,0,0
1,336,69,807,1045,0,0,0,0,0
1,337,65,811,1044,0,0,0,0,0
1,338,65,812,1043,0,0,0,0,0
1,339,65,812,1040,0,0,0,0,0
1,340,66,811,1039,0,0,0,0,0
1,341,68,810,1037,0,0,0,0,0
1,342,69,809,1034,0,0,0,0,0
1,343,69,809,1034,0,0,0,0,0
1,344,70,809,1033,0,0,0,0,0
1,345,71,809,1033,0,0,0,0,0
1,346,74,809,1033,0,0,0,0,0
1,347,74,809,1031,0,0,0,0,0
1,348,73,809,1028,0,0,0,0,0
1,349,74,807,1028,0,0,0,0,0
1,350,73,807,1028,0,0,0,0,0
1,351,75,802,1031,0,0,0,0,0
1,352,76,801,1030,0,0,0,0,0
1,353,79,800,1031,0,0,0,0,0
1,354,81,798,1031,0,0,0,0,0
1,355,87,796,1031,0,0,0,0,0
1,356,83,800,1031,0,0,0,0,0
1,357,83,798,1031,0,0,0,0,0
1,358,82,800,1031,0,0,0,0,0
1,359,79,803,1031,0,0,0,0,0
1,360,79,803,1030,0,0,0,0,0
1,361,80,802,1031,0,0,0,0,0
1,362,82,801,1030,0,0,0,0,0
1,363,80,803,1029,0,0,0,0,0
1,364,80,803,1029,0,0,0,0,0
1,365,83,801,1030,0,0,0,0,0
1,366,83,801,1032,0,0,0,0,0
1,367,84,801,1031,0,0,0,0,0
1,368,84,801,1032,0,0,0,0,0
1,369,83,800,1034,0,0,0,0,0
1,370,82,799,1036,0,0,0,0,0
1,371,81,802,1035,0,0,0,0,0
1,372,81,800,1038,0,0,0,0,0
1,373,81,801,1038,0,0,0,0,0
1,374,78,804,1037,0,0,0,0,0
1,375,81,802,1038,0,0,0,0,0
1,376,82,801,1038,0,0,0,0,0
1,377,83,800,1036,0,0,0,0,0
1,378,83,800,1037,0,0,0,0,0
1,379,83,798,1037,0,0,0,0,0
1,380,84,798,1037,0,0,0,0,0
1,381,83,800,1035,0,0,0,0,0
1,382,83,800,1036,0,0,0,0,0
1,383,83,802,1037,0,0,0,0,0
1,384,82,801,1038,0,0,0,0,0
1,385,82,801,1037,0,0,0,0,0
1,386,83,801,1038,0,0,0,0,0
1,387,83,803,1036,0,0,0,0,0
1,388,83,803,1036,0,0,0,0,0
1,389,82,801,1040,0,0,0,0,0
1,390,81,803,1040,0,0,0,0,0
1,391,81,802,1039,0,0,0,0,0
1,392,79,804,1039,0,0,0,0,0
1,393,75,806,1041,0,0,0,0,0
1,394,77,807,1039,0,0,0,0,0
1,395,76,807,1040,0,0,0,0,0
1,396,77,806,1040,0,0,0,0,0
1,397,79,805,1041,0,0,0,0,0
1,398,79,805,1039,0,0,0,0,0
1,399,79,805,1041,0,0,0,0,0
1,400,80,806,1041,0,0,0,0,0
1,401,80,806,1042,0,0,0,0,0
1,402,81,806,1044,0,0,0,0,0
1,403,82,806,1044,0,0,0,0,0
1,404,84,804,1044,0,0,0,0,0
1,405,84,803,1045,0,0,0,0,0
1,406,86,801,1048,0,0,0,0,0
1,407,83,802,1049,0,0,0,0,0
1,408,83,802,1048,0,0,0,0,0
1,409,84,802,1046,0,0,0,0,0
1,410,83,800,1049,0,0,0,0,0
1,411,85,798,1050,0,0,0,0,0
1,412,83,798,1051,0,0,0,0,0
1,413,81,798,1052,0,0,0,0,0
1,414,79,800,1051,0,0,0,0,0
1,415,80,801,1052,0,0,0,0,0
1,416,77,805,1051,0,0,0,0,0
1,417,77,806,1051,0,0,0,0,0
1,418,78,804,1051,0,0,0,0,0
1,419,78,804,1051,0,0,0,0,0
1,420,80,804,1051,0,0,0,0,0
1,421,80,803,1052,0,0,0,0,0
1,422,79,804,1053,0,0,0,0,0
1,423,79,805,1052,0,0,0,0,0
1,424,79,804,1050,0,0,0,0,0
1,425,79,802,1052,0,0,0,0,0
1,426,77,803,1051,0,0,0,0,0
1,427,75,805,1051,0,0,0,0,0
1,428,75,807,1051,0,0,0,0,0
1,429,76,805,1054,0,0,0,0,0
1,430,77,804,1054,0,0,0,0,0
1,431,77,803,1055,0,0,0,0,0
1,432,77,802,1058,0,0,0,0,0
1,433,78,801,1058,0,0,0,0,0
1,434,75,804,1056,0,0,0,0,0
1,435,75,802,1056,0,0,0,0,0
1,436,74,802,1058,0,0,0,0,0
1,437,75,803,1056,0,0,0,0,0
1,438,74,804,1055,0,0,0,0,0
1,439,73,805,1054,0,0,0,0,0
1,440,74,805,1052,0,0,0,0,0
1,441,74,806,1052,0,0,0,0,0
1,442,74,806,1053,0,0,0,0,0
1,443,74,805,1055,0,0,0,0,0
1,444,72,806,1057,0,0,0,0,0
1,445,75,806,1057,0,0,0,0,0
1,446,78,805,1057,0,0,0,0,0
1,447,78,806,1057,0,0,0,0,0
1,448,79,808,1057,0,0,0,0,0
1,449,79,808,1056,0,0,0,0,0
1,450,78,809,1056,0,0,0,0,0
1,451,79,808,1056,0,0,0,0,0
1,452,78,808,1054,0,0,0,0,0
1,453,81,807,1054,0,0,0,0,0
1,454,81,805,1055,0,0,0,0,0
1,455,79,807,1052,0,0,0,0,0
1,456,80,807,1050,0,0,0,0,0
1,457,80,807,1049,0,0,0,0,0
1,458,79,806,1050,0,0,0,0,0
1,459,81,804,1052,0,0,0,0,0
1,460,81,806,1051,0,0,0,0,0
1,461,79,807,1053,0,0,0,0,0
1,462,79,808,1054,0,0,0,0,0
1,463,77,808,1057,0,0,0,0,0
1,464,78,808,1057,0,0,0,0,0
1,465,77,810,1057,0,0,0,0,0
1,466,76,810,1055,0,0,0,0,0
1,467,74,811,1054,0,0,0,0,0
1,468,76,810,1055,0,0,0,0,0
1,469,80,808,1057,0,0,0,0,0
1,470,80,809,1057,0,0,0,0,0
1,471,83,808,1057,0,0,0,0,0
1,472,83,808,1057,0,0,0,0,0
1,473,83,806,1058,0,0,0,0,0
1,474,84,803,1059,0,0,0,0,0
1,475,85,802,1058,0,0,0,0,0
1,476,85,805,1055,0,0,0,0,0
1,477,84,807,1055,0,0,0,0,0
1,478,83,807,1056,0,0,0,0,0
1,479,82,807,1057,0,0,0,0,0
1,480,82,808,1055,0,0,0,0,0
1,481,80,807,1056,0,0,0,0,0
1,482,83,807,1055,0,0,0,0,0
1,483,82,807,1055,0,0,0,0,0
1,484,81,808,1056,0,0,0,0,0
1,485,81,807,1057,0,0,0,0,0
1,486,79,809,1056,0,0,0,0,0
1,487,78,809,1055,0,0,0,0,0
1,488,78,808,1056,0,0,0,0,0
1,489,78,809,1057,0,0,0,0,0
1,490,80,809,1058,0,0,0,0,0
1,491,80,807,1061,0,0,0,0,0
1,492,82,807,1060,0,0,0,0,0
1,493,82,809,1060,0,0,0,0,0
1,494,81,810,1061,0,0,0,0,0
1,495,81,810,1059,0,0,0,0,0
1,496,82,805,1061,0,0,0,0,0
1,497,81,805,1062,0,0,0,0,0
1,498,82,807,1061,0,0,0,0,0
1,499,83,806,1060,0,0,0,0,0
1,500,84,804,1059,0,0,0,0,0
1,501,84,804,1057,0,0,0,0,0
1,502,84,802,1058,0,0,0,0,0
1,503,84,801,1059,0,0,0,0,0
1,504,85,800,1060,0,0,0,0,0
1,505,86,802,1058,0,0,0,0,0
1,506,83,805,1057,0,0,0,0,0
1,507,80,808,1055,0,0,0,0,0
1,508,81,808,1054,0,0,0,0,0
1,509,78,810,1054,0,0,0,0,0
1,510,78,810,1055,0,0,0,0,0
1,511,81,809,1056,0,0,0,0,0
1,512,80,810,1056,0,0,0,0,0
1,513,83,809,1056,0,0,0,0,0
1,514,81,810,1055,0,0,0,0,0
1,515,82,810,1054,0,0,0,0,0
1,516,82,810,1055,0,0,0,0,0
1,517,83,810,1056,0,0,0,0,0
1,518,83,810,1057,0,0,0,0,0
1,519,82,809,1059,0,0,0,0,0
1,520,80,808,1060,0,0,0,0,0
1,521,81,808,1061,0,0,0,0,0
1,522,81,808,1062,0,0,0,0,0
1,523,81,809,1061,0,0,0,0,0
1,524,81,809,1058,0,0,0,0,0
1,525,82,811,1058,0,0,0,0,0
1,526,82,810,1059,0,0,0,0,0
1,527,83,810,1058,0,0,0,0,0
1,528,83,807,1060,0,0,0,0,0
1,529,81,808,1060,0,0,0,0,0
1,530,79,811,1061,0,0,0,0,0
1,531,81,811,1059,0,0,0,0,0
1,532,78,812,1060,0,0,0,0,0
1,533,78,811,1062,0,0,0,0,0
1,534,80,810,1062,0,0,0,0,0
1,535,79,810,1062,0,0,0,0,0
1,536,78,811,1060,0,0,0,0,0
1,537,77,813,1060,0,0,0,0,0
1,538,78,813,1061,0,0,0,0,0
1,539,81,812,1060,0,0,0,0,0
1,540,83,812,1058,0,0,0,0,0
1,541,83,812,1056,0,0,0,0,0
1,542,83,812,1055,0,0,0,0,0
1,543,82,813,1055,0,0,0,0,0
1,544,82,812,1055,0,0,0,0,0
1,545,81,810,1057,0,0,0,0,0
1,546,83,809,1056,0,0,0,0,0
1,547,83,806,1056,0,0,0,0,0
1,548,83,804,1055,0,0,0,0,0
1,549,85,803,1054,0,0,0,0,0
1,550,83,804,1053,0,0,0,0,0
1,551,80,806,1051,0,0,0,0,0
1,552,80,805,1050,0,0,0,0,0
1,553,78,806,1049,0,0,0,0,0
1,554,78,806,1051,0,0,0,0,0
1,555,81,806,1051,0,0,0,0,0
1,556,83,806,1050,0,0,0,0,0
1,557,82,804,1052,0,0,0,0,0
1,558,82,806,1051,0,0,0,0,0
1,559,79,808,1051,0,0,0,0,0
1,560,81,809,1050,0,0,0,0,0
1,561,81,808,1049,0,0,0,0,0
1,562,81,808,1050,0,0,0,0,0
1,563,83,808,1050,0,0,0,0,0
1,564,83,808,1050,0,0,0,0,0
1,565,82,808,1052,0,0,0,0,0
1,566,80,810,1052,0,0,0,0,0
1,567,81,807,1052,0,0,0,0,0
1,568,84,807,1050,0,0,0,0,0
1,569,82,808,1051,0,0,0,0,0
1,570,83,808,1050,0,0,0,0,0
1,571,84,806,1052,0,0,0,0,0
1,572,82,808,1053,0,0,0,0,0
1,573,83,807,1054,0,0,0,0,0
1,574,81,809,1053,0,0,0,0,0
1,575,81,809,1054,0,0,0,0,0
1,576,83,810,1053,0,0,0,0,0
1,577,83,812,1053,0,0,0,0,0
1,578,81,813,1055,0,0,0,0,0
1,579,81,812,1054,0,0,0,0,0
1,580,82,811,1052,0,0,0,0,0
1,581,85,809,1052,0,0,0,0,0
1,582,83,812,1052,0,0,0,0,0
1,583,82,807,1055,0,0,0,0,0
1,584,82,806,1052,0,0,0,0,0
1,585,84,806,1051,0,0,0,0,0
1,586,81,808,1053,0,0,0,0,0
1,587,81,808,1051,0,0,0,0,0
1,588,80,809,1050,0,0,0,0,0
1,589,82,807,1049,0,0,0,0,0
1,590,83,805,1050,0,0,0,0,0
1,591,82,804,1050,0,0,0,0,0
1,592,83,803,1052,0,0,0,0,0
1,593,84,803,1052,0,0,0,0,0
1,594,83,803,1050,0,0,0,0,0
1,595,83,804,1049,0,0,0,0,0
1,596,83,802,1050,0,0,0,0,0
1,597,85,802,1049,0,0,0,0,0
1,598,84,804,1049,0,0,0,0,0
1,599,84,803,1050,0,0,0,0,0
1,600,82,806,1047,0,0,0,0,0
1,601,81,806,1049,0,0,0,0,0
1,602,84,803,1049,0,0,0,0,0
1,603,83,804,1049,0,0,0,0,0
1,604,83,803,1050,0,0,0,0,0
1,605,83,802,1048,0,0,0,0,0
1,606,84,802,1046,0,0,0,0,0
1,607,83,802,1046,0,0,0,0,0
1,608,83,801,1045,0,0,0,0,0
1,609,83,800,1045,0,0,0,0,0
1,610,81,802,1044,0,0,0,0,0
1,611,81,800,1045,0,0,0,0,0
1,612,80,799,1045,0,0,0,0,0
1,613,81,799,1046,0,0,0,0,0
1,614,84,798,1047,0,0,0,0,0
1,615,83,799,1046,0,0,0,0,0
1,616,82,801,1048,0,0,0,0,0
1,617,82,800,1050,0,0,0,0,0
1,618,83,798,1049,0,0,0,0,0
1,619,83,797,1051,0,0,0,0,0
1,620,85,797,1050,0,0,0,0,0
1,621,84,799,1049,0,0,0,0,0
1,622,83,799,1050,0,0,0,0,0
1,623,85,797,1049,0,0,0,0,0
1,624,82,798,1048,0,0,0,0,0
1,625,81,798,1049,0,0,0,0,0
1,626,80,799,1048,0,0,0,0,0
1,627,80,799,1049,0,0,0,0,0
1,628,81,798,1050,0,0,0,0,0
1,629,81,799,1050,0,0,0,0,0
1,630,81,800,1050,0,0,0,0,0
1,631,81,799,1052,0,0,0,0,0
1,632,78,801,1051,0,0,0,0,0
1,633,79,801,1050,0,0,0,0,0
1,634,78,803,1049,0,0,0,0,0
1,635,78,802,1050,0,0,0,0,0
1,636,79,799,1053,0,0,0,0,0
1,637,78,802,1052,0,0,0,0,0
1,638,77,802,1054,0,0,0,0,0
1,639,79,802,1055,0,0,0,0,0
1,640,79,803,1052,0,0,0,0,0
1,641,78,801,1052,0,0,0,0,0
1,642,78,804,1052,0,0,0,0,0
1,643,77,803,1054,0,0,0,0,0
1,644,78,803,1052,0,0,0,0,0
1,645,76,805,1053,0,0,0,0,0
1,646,77,806,1054,0,0,0,0,0
1,647,78,806,1052,0,0,0,0,0
1,648,78,807,1052,0,0,0,0,0
1,649,80,807,1050,0,0,0,0,0
1,650,78,809,1050,0,0,0,0,0
1,651,78,809,1051,0,0,0,0,0
1,652,79,809,1050,0,0,0,0,0
1,653,77,810,1051,0,0,0,0,0
1,654,76,809,1053,0,0,0,0,0
1,655,79,809,1053,0,0,0,0,0
1,656,78,807,1055,0,0,0,0,0
1,657,79,806,1055,0,0,0,0,0
1,658,81,808,1054,0,0,0,0,0
1,659,80,808,1055,0,0,0,0,0
1,660,80,806,1058,0,0,0,0,0
1,661,81,807,1057,0,0,0,0,0
1,662,81,808,1055,0,0,0,0,0
1,663,79,811,1054,0,0,0,0,0
1,664,80,811,1051,0,0,0,0,0
1,665,83,812,1051,0,0,0,0,0
1,666,84,812,1050,0,0,0,0,0
